,법정동코드,법정동명,폐지여부
42832,4874032027,경상남도 창녕군 성산면 운봉리,존재
42833,4874032028,경상남도 창녕군 성산면 방리,존재
42834,4874032029,경상남도 창녕군 성산면 가복리,존재
42835,4874033000,경상남도 창녕군 대합면,존재
42836,4874033021,경상남도 창녕군 대합면 십이리,존재
42837,4874033022,경상남도 창녕군 대합면 등지리,존재
42838,4874033023,경상남도 창녕군 대합면 장기리,존재
42839,4874033024,경상남도 창녕군 대합면 모전리,존재
42840,4874033025,경상남도 창녕군 대합면 소야리,존재
42841,4874033026,경상남도 창녕군 대합면 주매리,존재
42842,4874033027,경상남도 창녕군 대합면 퇴산리,존재
42843,4874033028,경상남도 창녕군 대합면 신당리,존재
42844,4874033029,경상남도 창녕군 대합면 평지리,존재
42845,4874033030,경상남도 창녕군 대합면 도개리,존재
42846,4874033031,경상남도 창녕군 대합면 내울리,존재
42847,4874033032,경상남도 창녕군 대합면 목단리,존재
42848,4874033033,경상남도 창녕군 대합면 이방리,존재
42849,4874033034,경상남도 창녕군 대합면 대곡리,존재
42850,4874033035,경상남도 창녕군 대합면 대동리,존재
42851,4874033036,경상남도 창녕군 대합면 합리,존재
42852,4874034000,경상남도 창녕군 이방면,존재
42853,4874034021,경상남도 창녕군 이방면 안리,존재
42854,4874034022,경상남도 창녕군 이방면 동산리,존재
42855,4874034023,경상남도 창녕군 이방면 석리,존재
42856,4874034024,경상남도 창녕군 이방면 현창리,존재
42857,4874034025,경상남도 창녕군 이방면 성산리,존재
42858,4874034026,경상남도 창녕군 이방면 상리,존재
42859,4874034027,경상남도 창녕군 이방면 모곡리,존재
42860,4874034028,경상남도 창녕군 이방면 옥천리,존재
42861,4874034029,경상남도 창녕군 이방면 초곡리,존재
42862,4874034030,경상남도 창녕군 이방면 거남리,존재
42863,4874034031,경상남도 창녕군 이방면 송곡리,존재
42864,4874034032,경상남도 창녕군 이방면 장천리,존재
42865,4874034033,경상남도 창녕군 이방면 등림리,존재
42866,4874035000,경상남도 창녕군 유어면,존재
42867,4874035021,경상남도 창녕군 유어면 부곡리,존재
42868,4874035022,경상남도 창녕군 유어면 미구리,존재
42869,4874035023,경상남도 창녕군 유어면 가항리,존재
42870,4874035024,경상남도 창녕군 유어면 세진리,존재
42871,4874035025,경상남도 창녕군 유어면 대대리,존재
42872,4874035026,경상남도 창녕군 유어면 선소리,존재
42873,4874035027,경상남도 창녕군 유어면 진창리,존재
42874,4874035028,경상남도 창녕군 유어면 광산리,존재
42875,4874035029,경상남도 창녕군 유어면 풍조리,존재
42876,4874036000,경상남도 창녕군 대지면,존재
42877,4874036021,경상남도 창녕군 대지면 모산리,존재
42878,4874036022,경상남도 창녕군 대지면 왕산리,존재
42879,4874036023,경상남도 창녕군 대지면 석리,존재
42880,4874036024,경상남도 창녕군 대지면 창산리,존재
42881,4874036025,경상남도 창녕군 대지면 효정리,존재
42882,4874036026,경상남도 창녕군 대지면 본초리,존재
42883,4874036027,경상남도 창녕군 대지면 구미리,존재
42884,4874036028,경상남도 창녕군 대지면 용소리,존재
42885,4874037000,경상남도 창녕군 계성면,존재
42886,4874037021,경상남도 창녕군 계성면 명리,존재
42887,4874037022,경상남도 창녕군 계성면 사리,존재
42888,4874037023,경상남도 창녕군 계성면 신당리,존재
42889,4874037024,경상남도 창녕군 계성면 계성리,존재
42890,4874037025,경상남도 창녕군 계성면 광계리,존재
42891,4874037026,경상남도 창녕군 계성면 봉산리,존재
42892,4874038000,경상남도 창녕군 영산면,존재
42893,4874038021,경상남도 창녕군 영산면 서리,존재
42894,4874038022,경상남도 창녕군 영산면 구계리,존재
42895,4874038023,경상남도 창녕군 영산면 교리,존재
42896,4874038024,경상남도 창녕군 영산면 성내리,존재
42897,4874038025,경상남도 창녕군 영산면 동리,존재
42898,4874038026,경상남도 창녕군 영산면 죽사리,존재
42899,4874038027,경상남도 창녕군 영산면 신제리,존재
42900,4874038028,경상남도 창녕군 영산면 월령리,존재
42901,4874038029,경상남도 창녕군 영산면 봉암리,존재
42902,4874039000,경상남도 창녕군 장마면,존재
42903,4874039021,경상남도 창녕군 장마면 강리,존재
42904,4874039022,경상남도 창녕군 장마면 유리,존재
42905,4874039023,경상남도 창녕군 장마면 장가리,존재
42906,4874039024,경상남도 창녕군 장마면 초곡리,존재
42907,4874039025,경상남도 창녕군 장마면 산지리,존재
42908,4874039026,경상남도 창녕군 장마면 신구리,존재
42909,4874039027,경상남도 창녕군 장마면 동정리,존재
42910,4874039028,경상남도 창녕군 장마면 대봉리,존재
42911,4874040000,경상남도 창녕군 도천면,존재
42912,4874040021,경상남도 창녕군 도천면 도천리,존재
42913,4874040022,경상남도 창녕군 도천면 일리,존재
42914,4874040023,경상남도 창녕군 도천면 덕곡리,존재
42915,4874040024,경상남도 창녕군 도천면 예리,존재
42916,4874040025,경상남도 창녕군 도천면 어만리,존재
42917,4874040026,경상남도 창녕군 도천면 논리,존재
42918,4874040027,경상남도 창녕군 도천면 우강리,존재
42919,4874040028,경상남도 창녕군 도천면 송진리,존재
42920,4874041000,경상남도 창녕군 길곡면,존재
42921,4874041021,경상남도 창녕군 길곡면 증산리,존재
42922,4874041022,경상남도 창녕군 길곡면 오호리,존재
42923,4874041023,경상남도 창녕군 길곡면 길곡리,존재
42924,4874041024,경상남도 창녕군 길곡면 마천리,존재
42925,4874042000,경상남도 창녕군 부곡면,존재
42926,4874042021,경상남도 창녕군 부곡면 부곡리,존재
42927,4874042022,경상남도 창녕군 부곡면 거문리,존재
42928,4874042023,경상남도 창녕군 부곡면 사창리,존재
42929,4874042024,경상남도 창녕군 부곡면 온정리,존재
42930,4874042025,경상남도 창녕군 부곡면 청암리,존재
42931,4874042026,경상남도 창녕군 부곡면 노리,존재
42932,4874042027,경상남도 창녕군 부곡면 학포리,존재
42933,4874042028,경상남도 창녕군 부곡면 구산리,존재
42934,4874042029,경상남도 창녕군 부곡면 비봉리,존재
42935,4874042030,경상남도 창녕군 부곡면 수다리,존재
42936,4875000000,경상남도 밀양군,폐지
42937,4875003000,경상남도 밀양군 삼랑진면,폐지
42938,4875003001,경상남도 밀양군 삼랑진면 송지리,폐지
42939,4875003002,경상남도 밀양군 삼랑진면 용전리,폐지
42940,4875003003,경상남도 밀양군 삼랑진면 미전리,폐지
42941,4875003004,경상남도 밀양군 삼랑진면 삼랑리,폐지
42942,4875003005,경상남도 밀양군 삼랑진면 율동리,폐지
42943,4875003006,경상남도 밀양군 삼랑진면 우곡리,폐지
42944,4875003007,경상남도 밀양군 삼랑진면 검세리,폐지
42945,4875003008,경상남도 밀양군 삼랑진면 안태리,폐지
42946,4875003009,경상남도 밀양군 삼랑진면 행곡리,폐지
42947,4875003010,경상남도 밀양군 삼랑진면 임천리,폐지
42948,4875003011,경상남도 밀양군 삼랑진면 숭진리,폐지
42949,4875003012,경상남도 밀양군 삼랑진면 청학리,폐지
42950,4875003013,경상남도 밀양군 삼랑진면 용성리,폐지
42951,4875003500,경상남도 밀양군 하남면,폐지
42952,4875003501,경상남도 밀양군 하남면 수산리,폐지
42953,4875003502,경상남도 밀양군 하남면 명례리,폐지
42954,4875003503,경상남도 밀양군 하남면 백산리,폐지
42955,4875003504,경상남도 밀양군 하남면 파서리,폐지
42956,4875003505,경상남도 밀양군 하남면 남전리,폐지
42957,4875003506,경상남도 밀양군 하남면 대사리,폐지
42958,4875003507,경상남도 밀양군 하남면 양동리,폐지
42959,4875003508,경상남도 밀양군 하남면 귀명리,폐지
42960,4875011000,경상남도 밀양군 밀양읍,폐지
42961,4875011001,경상남도 밀양군 밀양읍 내일동,폐지
42962,4875011002,경상남도 밀양군 밀양읍 내이동,폐지
42963,4875011003,경상남도 밀양군 밀양읍 교동,폐지
42964,4875011004,경상남도 밀양군 밀양읍 삼문동,폐지
42965,4875011005,경상남도 밀양군 밀양읍 남포동,폐지
42966,4875011006,경상남도 밀양군 밀양읍 용평동,폐지
42967,4875011007,경상남도 밀양군 밀양읍 활성동,폐지
42968,4875011008,경상남도 밀양군 밀양읍 가곡동,폐지
42969,4875011021,경상남도 밀양군 밀양읍 내일리,폐지
42970,4875011022,경상남도 밀양군 밀양읍 내이리,폐지
42971,4875011023,경상남도 밀양군 밀양읍 교리,폐지
42972,4875011024,경상남도 밀양군 밀양읍 삼문리,폐지
42973,4875011025,경상남도 밀양군 밀양읍 남포리,폐지
42974,4875011026,경상남도 밀양군 밀양읍 용평리,폐지
42975,4875011027,경상남도 밀양군 밀양읍 활성리,폐지
42976,4875011028,경상남도 밀양군 밀양읍 가곡리,폐지
42977,4875012000,경상남도 밀양군 삼랑진읍,폐지
42978,4875012021,경상남도 밀양군 삼랑진읍 송지리,폐지
42979,4875012022,경상남도 밀양군 삼랑진읍 용전리,폐지
42980,4875012023,경상남도 밀양군 삼랑진읍 미전리,폐지
42981,4875012024,경상남도 밀양군 삼랑진읍 삼랑리,폐지
42982,4875012025,경상남도 밀양군 삼랑진읍 율동리,폐지
42983,4875012026,경상남도 밀양군 삼랑진읍 우곡리,폐지
42984,4875012027,경상남도 밀양군 삼랑진읍 검세리,폐지
42985,4875012028,경상남도 밀양군 삼랑진읍 안태리,폐지
42986,4875012029,경상남도 밀양군 삼랑진읍 행곡리,폐지
42987,4875012030,경상남도 밀양군 삼랑진읍 임천리,폐지
42988,4875012031,경상남도 밀양군 삼랑진읍 숭진리,폐지
42989,4875012032,경상남도 밀양군 삼랑진읍 청학리,폐지
42990,4875012033,경상남도 밀양군 삼랑진읍 용성리,폐지
42991,4875013000,경상남도 밀양군 하남읍,폐지
42992,4875013021,경상남도 밀양군 하남읍 수산리,폐지
42993,4875013022,경상남도 밀양군 하남읍 명례리,폐지
42994,4875013023,경상남도 밀양군 하남읍 백산리,폐지
42995,4875013024,경상남도 밀양군 하남읍 파서리,폐지
42996,4875013025,경상남도 밀양군 하남읍 남전리,폐지
42997,4875013026,경상남도 밀양군 하남읍 대사리,폐지
42998,4875013027,경상남도 밀양군 하남읍 양동리,폐지
42999,4875013028,경상남도 밀양군 하남읍 귀명리,폐지
43000,4875031000,경상남도 밀양군 부북면,폐지
43001,4875031021,경상남도 밀양군 부북면 운전리,폐지
43002,4875031022,경상남도 밀양군 부북면 전사포리,폐지
43003,4875031023,경상남도 밀양군 부북면 후사포리,폐지
43004,4875031024,경상남도 밀양군 부북면 제대리,폐지
43005,4875031025,경상남도 밀양군 부북면 감천리,폐지
43006,4875031026,경상남도 밀양군 부북면 오례리,폐지
43007,4875031027,경상남도 밀양군 부북면 덕곡리,폐지
43008,4875031028,경상남도 밀양군 부북면 청운리,폐지
43009,4875031029,경상남도 밀양군 부북면 가산리,폐지
43010,4875031030,경상남도 밀양군 부북면 대항리,폐지
43011,4875031031,경상남도 밀양군 부북면 퇴로리,폐지
43012,4875031032,경상남도 밀양군 부북면 월산리,폐지
43013,4875031033,경상남도 밀양군 부북면 위양리,폐지
43014,4875031034,경상남도 밀양군 부북면 무연리,폐지
43015,4875031035,경상남도 밀양군 부북면 춘화리,폐지
43016,4875031036,경상남도 밀양군 부북면 용지리,폐지
43017,4875032000,경상남도 밀양군 상동면,폐지
43018,4875032021,경상남도 밀양군 상동면 금산리,폐지
43019,4875032022,경상남도 밀양군 상동면 가곡리,폐지
43020,4875032023,경상남도 밀양군 상동면 안인리,폐지
43021,4875032024,경상남도 밀양군 상동면 옥산리,폐지
43022,4875032025,경상남도 밀양군 상동면 고정리,폐지
43023,4875032026,경상남도 밀양군 상동면 도곡리,폐지
43024,4875032027,경상남도 밀양군 상동면 매화리,폐지
43025,4875032028,경상남도 밀양군 상동면 신곡리,폐지
43026,4875033000,경상남도 밀양군 산외면,폐지
43027,4875033021,경상남도 밀양군 산외면 다죽리,폐지
43028,4875033022,경상남도 밀양군 산외면 금곡리,폐지
43029,4875033023,경상남도 밀양군 산외면 희곡리,폐지
43030,4875033024,경상남도 밀양군 산외면 금천리,폐지
43031,4875033025,경상남도 밀양군 산외면 남기리,폐지
43032,4875033026,경상남도 밀양군 산외면 엄광리,폐지
43033,4875034000,경상남도 밀양군 산내면,폐지
43034,4875034021,경상남도 밀양군 산내면 송백리,폐지
43035,4875034022,경상남도 밀양군 산내면 봉의리,폐지
43036,4875034023,경상남도 밀양군 산내면 용전리,폐지
43037,4875034024,경상남도 밀양군 산내면 임고리,폐지
43038,4875034025,경상남도 밀양군 산내면 가인리,폐지
43039,4875034026,경상남도 밀양군 산내면 원서리,폐지
43040,4875034027,경상남도 밀양군 산내면 삼양리,폐지
43041,4875034028,경상남도 밀양군 산내면 남명리,폐지
43042,4875035000,경상남도 밀양군 단장면,폐지
43043,4875035021,경상남도 밀양군 단장면 태룡리,폐지
43044,4875035022,경상남도 밀양군 단장면 단장리,폐지
43045,4875035023,경상남도 밀양군 단장면 미촌리,폐지
43046,4875035024,경상남도 밀양군 단장면 안법리,폐지
43047,4875035025,경상남도 밀양군 단장면 법흥리,폐지
43048,4875035026,경상남도 밀양군 단장면 감물리,폐지
43049,4875035027,경상남도 밀양군 단장면 국전리,폐지
43050,4875035028,경상남도 밀양군 단장면 무릉리,폐지
43051,4875035029,경상남도 밀양군 단장면 사연리,폐지
43052,4875035030,경상남도 밀양군 단장면 범도리,폐지
43053,4875035031,경상남도 밀양군 단장면 고례리,폐지
43054,4875035032,경상남도 밀양군 단장면 구천리,폐지
43055,4875036000,경상남도 밀양군 상남면,폐지
43056,4875036021,경상남도 밀양군 상남면 기산리,폐지
43057,4875036022,경상남도 밀양군 상남면 예림리,폐지
43058,4875036023,경상남도 밀양군 상남면 연금리,폐지
43059,4875036024,경상남도 밀양군 상남면 평촌리,폐지
43060,4875036025,경상남도 밀양군 상남면 마산리,폐지
43061,4875036026,경상남도 밀양군 상남면 동산리,폐지
43062,4875036027,경상남도 밀양군 상남면 조음리,폐지
43063,4875036028,경상남도 밀양군 상남면 남산리,폐지
43064,4875036029,경상남도 밀양군 상남면 외산리,폐지
43065,4875037000,경상남도 밀양군 초동면,폐지
43066,4875037021,경상남도 밀양군 초동면 오방리,폐지
43067,4875037022,경상남도 밀양군 초동면 범평리,폐지
43068,4875037023,경상남도 밀양군 초동면 명성리,폐지
43069,4875037024,경상남도 밀양군 초동면 대곡리,폐지
43070,4875037025,경상남도 밀양군 초동면 반월리,폐지
43071,4875037026,경상남도 밀양군 초동면 검암리,폐지
43072,4875037027,경상남도 밀양군 초동면 금포리,폐지
43073,4875037028,경상남도 밀양군 초동면 성만리,폐지
43074,4875037029,경상남도 밀양군 초동면 신호리,폐지
43075,4875037030,경상남도 밀양군 초동면 신월리,폐지
43076,4875037031,경상남도 밀양군 초동면 덕산리,폐지
43077,4875037032,경상남도 밀양군 초동면 봉황리,폐지
43078,4875038000,경상남도 밀양군 무안면,폐지
43079,4875038021,경상남도 밀양군 무안면 무안리,폐지
43080,4875038022,경상남도 밀양군 무안면 신법리,폐지
43081,4875038023,경상남도 밀양군 무안면 삼태리,폐지
43082,4875038024,경상남도 밀양군 무안면 화봉리,폐지
43083,4875038025,경상남도 밀양군 무안면 죽월리,폐지
43084,4875038026,경상남도 밀양군 무안면 양효리,폐지
43085,4875038027,경상남도 밀양군 무안면 내진리,폐지
43086,4875038028,경상남도 밀양군 무안면 동산리,폐지
43087,4875038029,경상남도 밀양군 무안면 판곡리,폐지
43088,4875038030,경상남도 밀양군 무안면 운정리,폐지
43089,4875038031,경상남도 밀양군 무안면 마흘리,폐지
43090,4875038032,경상남도 밀양군 무안면 정곡리,폐지
43091,4875038033,경상남도 밀양군 무안면 연상리,폐지
43092,4875038034,경상남도 밀양군 무안면 성덕리,폐지
43093,4875038035,경상남도 밀양군 무안면 모로리,폐지
43094,4875038036,경상남도 밀양군 무안면 덕암리,폐지
43095,4875038037,경상남도 밀양군 무안면 중산리,폐지
43096,4875038038,경상남도 밀양군 무안면 웅동리,폐지
43097,4875038039,경상남도 밀양군 무안면 가례리,폐지
43098,4875038040,경상남도 밀양군 무안면 고라리,폐지
43099,4875039000,경상남도 밀양군 청도면,폐지
43100,4875039021,경상남도 밀양군 청도면 구기리,폐지
43101,4875039022,경상남도 밀양군 청도면 소태리,폐지
43102,4875039023,경상남도 밀양군 청도면 두곡리,폐지
43103,4875039024,경상남도 밀양군 청도면 조천리,폐지
43104,4875039025,경상남도 밀양군 청도면 인산리,폐지
43105,4875039026,경상남도 밀양군 청도면 고법리,폐지
43106,4875039027,경상남도 밀양군 청도면 요고리,폐지
43107,4876000000,경상남도 양산군,폐지
43108,4876003000,경상남도 양산군 양산면,폐지
43109,4876003001,경상남도 양산군 양산면 중부동,폐지
43110,4876003002,경상남도 양산군 양산면 남부동,폐지
43111,4876003003,경상남도 양산군 양산면 북부동,폐지
43112,4876003004,경상남도 양산군 양산면 명곡리,폐지
43113,4876003005,경상남도 양산군 양산면 북정리,폐지
43114,4876003006,경상남도 양산군 양산면 산막리,폐지
43115,4876003007,경상남도 양산군 양산면 다방리,폐지
43116,4876003008,경상남도 양산군 양산면 신기리,폐지
43117,4876003009,경상남도 양산군 양산면 호계리,폐지
43118,4876003010,경상남도 양산군 양산면 교리,폐지
43119,4876003011,경상남도 양산군 양산면 유산리,폐지
43120,4876003012,경상남도 양산군 양산면 어곡리,폐지
43121,4876003500,경상남도 양산군 기장면,폐지
43122,4876003501,경상남도 양산군 기장면 대라리,폐지
43123,4876003502,경상남도 양산군 기장면 동부리,폐지
43124,4876003503,경상남도 양산군 기장면 서부리,폐지
43125,4876003504,경상남도 양산군 기장면 만화리,폐지
43126,4876003505,경상남도 양산군 기장면 교리,폐지
43127,4876003506,경상남도 양산군 기장면 신천리,폐지
43128,4876003507,경상남도 양산군 기장면 청강리,폐지
43129,4876003508,경상남도 양산군 기장면 내리,폐지
43130,4876003509,경상남도 양산군 기장면 석산리,폐지
43131,4876003510,경상남도 양산군 기장면 당사리,폐지
43132,4876003521,경상남도 양산군 기장면 시랑리,폐지
43133,4876003522,경상남도 양산군 기장면 연화리,폐지
43134,4876003523,경상남도 양산군 기장면 대변리,폐지
43135,4876003524,경상남도 양산군 기장면 죽성리,폐지
43136,4876004000,경상남도 양산군 서생면,폐지
43137,4876004001,경상남도 양산군 서생면 신암리,폐지
43138,4876004002,경상남도 양산군 서생면 명산리,폐지
43139,4876004003,경상남도 양산군 서생면 화산리,폐지
43140,4876004004,경상남도 양산군 서생면 위양리,폐지
43141,4876004005,경상남도 양산군 서생면 서생리,폐지
43142,4876004006,경상남도 양산군 서생면 용리,폐지
43143,4876004007,경상남도 양산군 서생면 진하리,폐지
43144,4876004008,경상남도 양산군 서생면 화정리,폐지
43145,4876004009,경상남도 양산군 서생면 나사리,폐지
43146,4876004010,경상남도 양산군 서생면 대송리,폐지
43147,4876004500,경상남도 양산군 장안면,폐지
43148,4876004501,경상남도 양산군 장안면 좌천리,폐지
43149,4876004502,경상남도 양산군 장안면 효암리,폐지
43150,4876004503,경상남도 양산군 장안면 고리,폐지
43151,4876004504,경상남도 양산군 장안면 좌동리,폐지
43152,4876004505,경상남도 양산군 장안면 장안리,폐지
43153,4876004506,경상남도 양산군 장안면 덕선리,폐지
43154,4876004507,경상남도 양산군 장안면 용소리,폐지
43155,4876004508,경상남도 양산군 장안면 기룡리,폐지
43156,4876004509,경상남도 양산군 장안면 명례리,폐지
43157,4876004510,경상남도 양산군 장안면 월내리,폐지
43158,4876004511,경상남도 양산군 장안면 반용리,폐지
43159,4876004512,경상남도 양산군 장안면 임랑리,폐지
43160,4876004513,경상남도 양산군 장안면 오리,폐지
43161,4876004514,경상남도 양산군 장안면 길천리,폐지
43162,4876011000,경상남도 양산군 양산읍,폐지
43163,4876011001,경상남도 양산군 양산읍 남부동,폐지
43164,4876011002,경상남도 양산군 양산읍 중부동,폐지
43165,4876011003,경상남도 양산군 양산읍 북부동,폐지
43166,4876011021,경상남도 양산군 양산읍 남부리,폐지
43167,4876011022,경상남도 양산군 양산읍 중부리,폐지
43168,4876011023,경상남도 양산군 양산읍 북부리,폐지
43169,4876011024,경상남도 양산군 양산읍 신기리,폐지
43170,4876011025,경상남도 양산군 양산읍 다방리,폐지
43171,4876011026,경상남도 양산군 양산읍 북정리,폐지
43172,4876011027,경상남도 양산군 양산읍 산막리,폐지
43173,4876011028,경상남도 양산군 양산읍 호계리,폐지
43174,4876011029,경상남도 양산군 양산읍 명곡리,폐지
43175,4876011030,경상남도 양산군 양산읍 어곡리,폐지
43176,4876011031,경상남도 양산군 양산읍 유산리,폐지
43177,4876011032,경상남도 양산군 양산읍 교리,폐지
43178,4876012000,경상남도 양산군 기장읍,폐지
43179,4876012021,경상남도 양산군 기장읍 동부리,폐지
43180,4876012022,경상남도 양산군 기장읍 교리,폐지
43181,4876012023,경상남도 양산군 기장읍 신천리,폐지
43182,4876012024,경상남도 양산군 기장읍 죽성리,폐지
43183,4876012025,경상남도 양산군 기장읍 서부리,폐지
43184,4876012026,경상남도 양산군 기장읍 대라리,폐지
43185,4876012027,경상남도 양산군 기장읍 청강리,폐지
43186,4876012028,경상남도 양산군 기장읍 대변리,폐지
43187,4876012029,경상남도 양산군 기장읍 연화리,폐지
43188,4876012030,경상남도 양산군 기장읍 만화리,폐지
43189,4876012031,경상남도 양산군 기장읍 석산리,폐지
43190,4876012032,경상남도 양산군 기장읍 당사리,폐지
43191,4876012033,경상남도 양산군 기장읍 시랑리,폐지
43192,4876012034,경상남도 양산군 기장읍 내리,폐지
43193,4876013000,경상남도 양산군 장안읍,폐지
43194,4876013021,경상남도 양산군 장안읍 좌천리,폐지
43195,4876013022,경상남도 양산군 장안읍 효암리,폐지
43196,4876013023,경상남도 양산군 장안읍 고리,폐지
43197,4876013024,경상남도 양산군 장안읍 좌동리,폐지
43198,4876013025,경상남도 양산군 장안읍 장안리,폐지
43199,4876013026,경상남도 양산군 장안읍 덕선리,폐지
43200,4876013027,경상남도 양산군 장안읍 용소리,폐지
43201,4876013028,경상남도 양산군 장안읍 기룡리,폐지
43202,4876013029,경상남도 양산군 장안읍 명례리,폐지
43203,4876013030,경상남도 양산군 장안읍 월내리,폐지
43204,4876013031,경상남도 양산군 장안읍 반용리,폐지
43205,4876013032,경상남도 양산군 장안읍 임랑리,폐지
43206,4876013033,경상남도 양산군 장안읍 오리,폐지
43207,4876013034,경상남도 양산군 장안읍 길천리,폐지
43208,4876014000,경상남도 양산군 웅상읍,폐지
43209,4876014021,경상남도 양산군 웅상읍 삼호리,폐지
43210,4876014022,경상남도 양산군 웅상읍 명곡리,폐지
43211,4876014023,경상남도 양산군 웅상읍 덕계리,폐지
43212,4876014024,경상남도 양산군 웅상읍 주진리,폐지
43213,4876014025,경상남도 양산군 웅상읍 평산리,폐지
43214,4876014026,경상남도 양산군 웅상읍 용당리,폐지
43215,4876014027,경상남도 양산군 웅상읍 주남리,폐지
43216,4876014028,경상남도 양산군 웅상읍 소주리,폐지
43217,4876014029,경상남도 양산군 웅상읍 매곡리,폐지
43218,4876031000,경상남도 양산군 동면,폐지
43219,4876031021,경상남도 양산군 동면 가산리,폐지
43220,4876031022,경상남도 양산군 동면 금산리,폐지
43221,4876031023,경상남도 양산군 동면 석산리,폐지
43222,4876031024,경상남도 양산군 동면 내송리,폐지
43223,4876031025,경상남도 양산군 동면 사송리,폐지
43224,4876031026,경상남도 양산군 동면 여락리,폐지
43225,4876031027,경상남도 양산군 동면 개곡리,폐지
43226,4876031028,경상남도 양산군 동면 법기리,폐지
43227,4876032000,경상남도 양산군 물금면,폐지
43228,4876032001,경상남도 양산군 물금면 갑산리,폐지
43229,4876032002,경상남도 양산군 물금면 어곡리,폐지
43230,4876032003,경상남도 양산군 물금면 유산리,폐지
43231,4876032004,경상남도 양산군 물금면 교리,폐지
43232,4876032021,경상남도 양산군 물금면 범어리,폐지
43233,4876032022,경상남도 양산군 물금면 가촌리,폐지
43234,4876032023,경상남도 양산군 물금면 물금리,폐지
43235,4876032024,경상남도 양산군 물금면 증산리,폐지
43236,4876033000,경상남도 양산군 원동면,폐지
43237,4876033021,경상남도 양산군 원동면 선리,폐지
43238,4876033022,경상남도 양산군 원동면 영포리,폐지
43239,4876033023,경상남도 양산군 원동면 내포리,폐지
43240,4876033024,경상남도 양산군 원동면 원리,폐지
43241,4876033025,경상남도 양산군 원동면 용당리,폐지
43242,4876033026,경상남도 양산군 원동면 서룡리,폐지
43243,4876033027,경상남도 양산군 원동면 대리,폐지
43244,4876033028,경상남도 양산군 원동면 화제리,폐지
43245,4876034000,경상남도 양산군 상북면,폐지
43246,4876034021,경상남도 양산군 상북면 소토리,폐지
43247,4876034022,경상남도 양산군 상북면 대석리,폐지
43248,4876034023,경상남도 양산군 상북면 석계리,폐지
43249,4876034024,경상남도 양산군 상북면 상삼리,폐지
43250,4876034025,경상남도 양산군 상북면 좌삼리,폐지
43251,4876034026,경상남도 양산군 상북면 내석리,폐지
43252,4876034027,경상남도 양산군 상북면 외석리,폐지
43253,4876034028,경상남도 양산군 상북면 소석리,폐지
43254,4876034029,경상남도 양산군 상북면 신전리,폐지
43255,4876035000,경상남도 양산군 하북면,폐지
43256,4876035021,경상남도 양산군 하북면 삼수리,폐지
43257,4876035022,경상남도 양산군 하북면 지산리,폐지
43258,4876035023,경상남도 양산군 하북면 삼감리,폐지
43259,4876035024,경상남도 양산군 하북면 초산리,폐지
43260,4876035025,경상남도 양산군 하북면 답곡리,폐지
43261,4876035026,경상남도 양산군 하북면 용연리,폐지
43262,4876035027,경상남도 양산군 하북면 순지리,폐지
43263,4876035028,경상남도 양산군 하북면 백록리,폐지
43264,4876036000,경상남도 양산군 웅상면,폐지
43265,4876036021,경상남도 양산군 웅상면 삼호리,폐지
43266,4876036022,경상남도 양산군 웅상면 명곡리,폐지
43267,4876036023,경상남도 양산군 웅상면 덕계리,폐지
43268,4876036024,경상남도 양산군 웅상면 주진리,폐지
43269,4876036025,경상남도 양산군 웅상면 평산리,폐지
43270,4876036026,경상남도 양산군 웅상면 용당리,폐지
43271,4876036027,경상남도 양산군 웅상면 주남리,폐지
43272,4876036028,경상남도 양산군 웅상면 소주리,폐지
43273,4876036029,경상남도 양산군 웅상면 매곡리,폐지
43274,4876037000,경상남도 양산군 일광면,폐지
43275,4876037021,경상남도 양산군 일광면 삼성리,폐지
43276,4876037022,경상남도 양산군 일광면 이천리,폐지
43277,4876037023,경상남도 양산군 일광면 학리,폐지
43278,4876037024,경상남도 양산군 일광면 동백리,폐지
43279,4876037025,경상남도 양산군 일광면 문중리,폐지
43280,4876037026,경상남도 양산군 일광면 신평리,폐지
43281,4876037027,경상남도 양산군 일광면 칠암리,폐지
43282,4876037028,경상남도 양산군 일광면 문동리,폐지
43283,4876037029,경상남도 양산군 일광면 청광리,폐지
43284,4876037030,경상남도 양산군 일광면 원리,폐지
43285,4876037031,경상남도 양산군 일광면 화전리,폐지
43286,4876037032,경상남도 양산군 일광면 횡계리,폐지
43287,4876037033,경상남도 양산군 일광면 용천리,폐지
43288,4876038000,경상남도 양산군 정관면,폐지
43289,4876038021,경상남도 양산군 정관면 방곡리,폐지
43290,4876038022,경상남도 양산군 정관면 매학리,폐지
43291,4876038023,경상남도 양산군 정관면 임곡리,폐지
43292,4876038024,경상남도 양산군 정관면 월평리,폐지
43293,4876038025,경상남도 양산군 정관면 달산리,폐지
43294,4876038026,경상남도 양산군 정관면 병산리,폐지
43295,4876038027,경상남도 양산군 정관면 모전리,폐지
43296,4876038028,경상남도 양산군 정관면 용수리,폐지
43297,4876038029,경상남도 양산군 정관면 두명리,폐지
43298,4876038030,경상남도 양산군 정관면 예림리,폐지
43299,4876039000,경상남도 양산군 철마면,폐지
43300,4876039001,경상남도 양산군 철마면 파등곡리,폐지
43301,4876039021,경상남도 양산군 철마면 와여리,폐지
43302,4876039022,경상남도 양산군 철마면 장전리,폐지
